,Company_link,company_name,flag
5042,/company/SYRMA,SYRMA,1
5044,/company/SYSTANGO,SYSTANGO,1
5053,/company/TTL,TTL,1
5060,/company/TAINWALCHM,TAINWALCHM,1
5061,/company/TAJGVK,TAJGVK,1
5062,/company/TAKE,TAKE,1
5063,/company/TALBROAUTO,TALBROAUTO,1
5066,/company/TNPL,TNPL,1
5067,/company/TMB,TMB,1
5069,/company/TNPETRO,TNPETRO,1
5071,/company/TNTELE,TNTELE,1
5072,/company/TANEJAERO,TANEJAERO,1
5073,/company/TANFACIND,TANFACIND,1
5074,/company/TANLA,TANLA,1
5076,/company/TCLCONS,TCLCONS,1
5080,/company/TAPIFRUIT,TAPIFRUIT,1
5081,/company/TARACHAND,TARACHAND,1
5084,/company/TARAPUR,TARAPUR,1
5085,/company/TARC,TARC,1
5087,/company/TARMAT,TARMAT,1
5088,/company/TARSONS,TARSONS,1
5090,/company/TASTYBITE,TASTYBITE,1
5092,/company/TATACHEM,TATACHEM,1
5093,/company/TATACOFFEE,TATACOFFEE,1
5094,/company/TATACOMM,TATACOMM,1
5095,/company/TCS,TCS,1
5096,/company/TATACONSUM,TATACONSUM,1
5097,/company/TATAELXSI,TATAELXSI,1
5098,/company/TATAINVEST,TATAINVEST,1
5099,/company/TATAMETALI,TATAMETALI,1
5100,/company/TATAMOTORS,TATAMOTORS,1
5101,/company/TATAMTRDVR,TATAMTRDVR,1
5102,/company/TATAPOWER,TATAPOWER,1
5103,/company/TATASTLLP,TATASTLLP,1
5104,/company/TATASTEEL,TATASTEEL,1
5105,/company/TATATECH,TATATECH,1
5106,/company/TTML,TTML,1
5107,/company/TATVA,TATVA,1
5110,/company/TATAYODOGA,TATAYODOGA,1
5114,/company/TCIEXP,TCIEXP,1
5115,/company/TCIFINANCE,TCIFINANCE,1
5118,/company/TCNSBRANDS,TCNSBRANDS,1
5119,/company/TCPLPACK,TCPLPACK,1
5120,/company/TDPOWERSYS,TDPOWERSYS,1
5121,/company/TEAMLEASE,TEAMLEASE,1
5122,/company/TPHQ,TPHQ,1
5123,/company/TECHM,TECHM,1
5124,/company/TECHIN,TECHIN,1
5127,/company/TECHNOE,TECHNOE,1
5128,/company/TIIL,TIIL,1
5131,/company/TECILCHEM,TECILCHEM,1
5134,/company/TEGA,TEGA,1
5135,/company/TEJASNET,TEJASNET,1
5144,/company/TEMBO,TEMBO,1
5146,/company/TERASOFT,TERASOFT,1
5152,/company/TEXINFRA,TEXINFRA,1
5153,/company/TEXRAIL,TEXRAIL,1
5154,/company/TEXMOPIPES,TEXMOPIPES,1
5155,/company/TGBHOTELS,TGBHOTELS,1
5156,/company/SREERAYALK,SREERAYALK,1
5163,/company/THANGAMAYL,THANGAMAYL,1
5167,/company/ANDHRSUGAR,ANDHRSUGAR,1
5168,/company/ANUP,ANUP,1
5175,/company/BYKE,BYKE,1
5180,/company/FEDERALBNK,FEDERALBNK,1
5181,/company/FACT,FACT,1
5183,/company/GESHIP,GESHIP,1
5184,/company/GROBTEA,GROBTEA,1
5185,/company/HITECHGEAR,HITECHGEAR,1
5188,/company/INDIACEM,INDIACEM,1
5190,/company/INDHOTEL,INDHOTEL,1
5192,/company/THEINVEST,THEINVEST,1
5193,/company/J&KBANK,J&KBANK,1
5195,/company/KTKBANK,KTKBANK,1
5199,/company/MOTOGENFIN,MOTOGENFIN,1
5201,/company/NIACL,NIACL,1
5205,/company/ORISSAMINE,ORISSAMINE,1
5208,/company/PKTEA,PKTEA,1
5209,/company/PHOENIXLTD,PHOENIXLTD,1
5215,/company/RAMCOCEM,RAMCOCEM,1
5217,/company/RUBYMILLS,RUBYMILLS,1
5218,/company/SANDESH,SANDESH,1
5219,/company/SOUTHBANK,SOUTHBANK,1
5220,/company/STCINDIA,STCINDIA,1
5222,/company/UGARSUGAR,UGARSUGAR,1
5223,/company/UNITEDTEA,UNITEDTEA,1
5225,/company/WIPL,WIPL,1
5227,/company/THEJO,THEJO,1
5228,/company/THEMISMED,THEMISMED,1
5229,/company/THERMAX,THERMAX,1
5233,/company/TIRUMALCHM,TIRUMALCHM,1
5234,/company/THOMASCOOK,THOMASCOOK,1
5235,/company/THOMASCOTT,THOMASCOTT,1
5236,/company/THYROCARE,THYROCARE,1
5239,/company/TIDEWATER,TIDEWATER,1
5242,/company/TIJARIA,TIJARIA,1
5243,/company/TIL,TIL,1
5245,/company/TI,TI,1
5247,/company/TIMETECHNO,TIMETECHNO,1
5250,/company/TIMESGTY,TIMESGTY,1
5251,/company/TIMESCAN,TIMESCAN,1
5252,/company/TIMEXWATCH,TIMEXWATCH,1
5253,/company/TIMKEN,TIMKEN,1
5258,/company/TINPLATE,TINPLATE,1
5260,/company/TIPSFILMS,TIPSFILMS,1
5261,/company/TIPSINDLTD,TIPSINDLTD,1
5264,/company/TIRUPATIFL,TIRUPATIFL,1
5269,/company/TITAGARH,TITAGARH,1
5271,/company/TITAN,TITAN,1
5274,/company/TMTINDIA,TMTINDIA,1
5276,/company/TOKYOPLAST,TOKYOPLAST,1
5279,/company/TORNTPHARM,TORNTPHARM,1
5280,/company/TORNTPOWER,TORNTPOWER,1
5282,/company/TOTAL,TOTAL,1
5283,/company/TOUCHWOOD,TOUCHWOOD,1
5284,/company/TFCILTD,TFCILTD,1
5286,/company/TPLPLASTEH,TPLPLASTEH,1
5287,/company/TRACXN,TRACXN,1
5290,/company/TRANSFREIT,TRANSFREIT,1
5292,/company/TRANSCHEM,TRANSCHEM,1
5294,/company/TRIL,TRIL,1
5297,/company/TREL,TREL,1
5299,/company/TRANSPEK,TRANSPEK,1
5300,/company/TCI,TCI,1
5301,/company/TRANSTEEL,TRANSTEEL,1
5303,/company/TFL,TFL,1
5304,/company/TRANSWIND,TRANSWIND,1
5307,/company/TREEHOUSE,TREEHOUSE,1
5308,/company/TREJHARA,TREJHARA,1
5309,/company/TRENT,TRENT,1
5311,/company/TRF,TRF,1
5312,/company/TBZ,TBZ,1
5319,/company/TRIDENT,TRIDENT,1
5323,/company/TRIDHYA,TRIDHYA,1
5325,/company/TRIGYN,TRIGYN,1
5332,/company/TRITON,TRITON,1
5334,/company/TRIVENI,TRIVENI,1
5336,/company/TRIVENSHET,TRIVENSHET,1
5337,/company/TRITURBINE,TRITURBINE,1
5338,/company/TRU,TRU,1
5342,/company/TTKHLTCARE,TTKHLTCARE,1
5343,/company/TTKPRESTIG,TTKPRESTIG,1
5344,/company/TIINDIA,TIINDIA,1
5347,/company/TULSYAN,TULSYAN,1
5349,/company/TUTICORALK,TUTICORALK,1
5350,/company/TVTODAY,TVTODAY,1
5351,/company/TVVISION,TVVISION,1
5352,/company/TV18BRDCST,TV18BRDCST,1
5353,/company/TVSELECT,TVSELECT,1
5354,/company/TVSHLTD,TVSHLTD,1
5355,/company/TVSMOTOR,TVSMOTOR,1
5356,/company/TVSSRICHAK,TVSSRICHAK,1
5357,/company/TVSSCS,TVSSCS,1
5365,/company/UCAL,UCAL,1
5366,/company/UCOBANK,UCOBANK,1
5367,/company/UDAICEMENT,UDAICEMENT,1
5371,/company/USK,USK,1
5372,/company/UFLEX,UFLEX,1
5373,/company/UFO,UFO,1
5374,/company/UGROCAP,UGROCAP,1
5376,/company/UJAAS,UJAAS,1
5378,/company/UJJIVAN,UJJIVAN,1
5379,/company/UJJIVANSFB,UJJIVANSFB,1
5381,/company/UWCSL,UWCSL,1
5383,/company/ULTRMARINE,ULTRMARINE,1
5384,/company/ULTRACEMCO,ULTRACEMCO,1
5385,/company/UMA,UMA,1
5386,/company/UMAEXPORTS,UMAEXPORTS,1
5389,/company/UMANGDAIRY,UMANGDAIRY,1
5392,/company/UNICHEMLAB,UNICHEMLAB,1
5396,/company/UNIHEALTH,UNIHEALTH,1
5397,/company/UNIINFO,UNIINFO,1
5399,/company/UNIONBANK,UNIONBANK,1
5402,/company/UNIPARTS,UNIPARTS,1
5403,/company/UNIENTER,UNIENTER,1
5413,/company/UNITECH,UNITECH,1
5414,/company/UBL,UBL,1
5416,/company/UNIDT,UNIDT,1
5420,/company/UNITEDPOLY,UNITEDPOLY,1
5421,/company/MCDOWELL-N,MCDOWELL-N,1
5425,/company/UNIVAFOODS,UNIVAFOODS,1
5426,/company/UNIVASTU,UNIVASTU,1
5429,/company/UNIVCABLES,UNIVCABLES,1
5435,/company/UNIVPHOTO,UNIVPHOTO,1
5437,/company/WOOLWORTH,WOOLWORTH,1
5441,/company/UNOMINDA,UNOMINDA,1
5444,/company/UDS,UDS,1
5445,/company/UPL,UPL,1
5447,/company/USASEEDS,USASEEDS,1
5449,/company/URAVI,URAVI,1
5450,/company/URBAN,URBAN,1
5451,/company/URJA,URJA,1
5454,/company/UMESLTD,UMESLTD,1
5455,/company/USHAMART,USHAMART,1
5457,/company/UCL,UCL,1
5458,/company/USHDEVINT,USHDEVINT,1
5460,/company/UTIAMC,UTIAMC,1
5461,/company/APPLEIND,APPLEIND,1
5462,/company/UTKARSHBNK,UTKARSHBNK,1
5464,/company/UTTAMSUGAR,UTTAMSUGAR,1
5468,/company/VGUARD,VGUARD,1
5469,/company/VMARCIND,VMARCIND,1
5470,/company/VMART,VMART,1
5471,/company/VSTTILLERS,VSTTILLERS,1
5472,/company/V2RETAIL,V2RETAIL,1
5473,/company/WABAG,WABAG,1
5476,/company/VADILALIND,VADILALIND,1
5477,/company/VSCL,VSCL,1
5480,/company/VAIBHAVGBL,VAIBHAVGBL,1
5482,/company/MADHAVBAUG,MADHAVBAUG,1
5483,/company/VAISHALI,VAISHALI,1
5484,/company/VAKRANGEE,VAKRANGEE,1
5487,/company/VALIANTLAB,VALIANTLAB,1
5488,/company/VALIANTORG,VALIANTORG,1
5499,/company/CLOUD,CLOUD,1
5501,/company/VARDHACRLC,VARDHACRLC,1
5503,/company/VHL,VHL,1
5504,/company/VARDMNPOLY,VARDMNPOLY,1
5505,/company/VSSL,VSSL,1
5506,/company/VTL,VTL,1
5510,/company/VARROC,VARROC,1
5511,/company/VBL,VBL,1
5514,/company/DENTALKART,DENTALKART,1
5515,/company/VASA,VASA,1
5516,/company/VASCONEQ,VASCONEQ,1
5519,/company/VASWANI,VASWANI,1
5524,/company/VCL,VCL,1
5525,/company/VBDESAIFIN,VBDESAIFIN,1
5531,/company/MANYAVAR,MANYAVAR,1
5532,/company/VEDL,VEDL,1
5536,/company/VEEKAYEM,VEEKAYEM,1
5542,/company/NIYATILEAS,NIYATILEAS,1
5548,/company/VELS,VELS,1
5550,/company/VENKEYS,VENKEYS,1
5551,/company/VENLONPOLY,VENLONPOLY,1
5554,/company/VENUSPIPES,VENUSPIPES,1
5555,/company/VENUSREM,VENUSREM,1
5556,/company/VERA,VERA,1
5557,/company/VERANDA,VERANDA,1
5561,/company/VERTEXPLUS,VERTEXPLUS,1
5562,/company/VERTOZ,VERTOZ,1
5563,/company/VESUVIUS,VESUVIUS,1
5564,/company/VETO,VETO,1
5566,/company/VIAZ,VIAZ,1
5568,/company/VICEROY,VICEROY,1
5572,/company/VIDHIING,VIDHIING,1
5578,/company/VIJAYA,VIJAYA,1
5580,/company/VIJIFIN,VIJIFIN,1
5582,/company/VIKASECO,VIKASECO,1
5583,/company/VIKASLIFE,VIKASLIFE,1
5584,/company/VIKASPROP,VIKASPROP,1
5585,/company/VIKASWSP,VIKASWSP,1
5591,/company/VILINBIO,VILINBIO,1
5592,/company/VIMTALABS,VIMTALABS,1
5593,/company/VINATIORGA,VINATIORGA,1
5596,/company/VINDHYATEL,VINDHYATEL,1
5597,/company/VINEETLAB,VINEETLAB,1
5598,/company/VINNY,VINNY,1
5602,/company/VINYAS,VINYAS,1
5603,/company/VINYLINDIA,VINYLINDIA,1
5605,/company/VIPCLOTHNG,VIPCLOTHNG,1
5606,/company/VIPIND,VIPIND,1
5608,/company/VIPULLTD,VIPULLTD,1
5614,/company/VIRINCHI,VIRINCHI,1
5619,/company/VISASTEEL,VISASTEEL,1
5621,/company/VIVIDHA,VIVIDHA,1
5622,/company/VISAKAIND,VISAKAIND,1
5626,/company/VISHAL,VISHAL,1
5627,/company/VISHNU,VISHNU,1
5628,/company/VPRPL,VPRPL,1
5633,/company/VISHWARAJ,VISHWARAJ,1
5638,/company/VITAL,VITAL,1
5644,/company/VIVIANA,VIVIANA,1
5647,/company/VIVIMEDLAB,VIVIMEDLAB,1
5649,/company/VIVO,VIVO,1
5652,/company/VLSFINANCE,VLSFINANCE,1
5654,/company/IDEA,IDEA,1
5655,/company/PORRITSPEN,PORRITSPEN,1
5657,/company/VOLTAMP,VOLTAMP,1
5658,/company/VOLTAS,VOLTAS,1
5661,/company/VRLLOG,VRLLOG,1
5665,/company/VSTIND,VSTIND,1
5666,/company/VTMLTD,VTMLTD,1
5668,/company/VXLINSTR,VXLINSTR,1
5670,/company/WSI,WSI,1
5676,/company/WALCHANNAG,WALCHANNAG,1
5678,/company/WALPAR,WALPAR,1
5679,/company/WANBURY,WANBURY,1
5682,/company/WARRENTEA,WARRENTEA,1
5684,/company/WATERBASE,WATERBASE,1
5686,/company/WEWIN,WEWIN,1
5687,/company/WEALTH,WEALTH,1
5689,/company/WEBELSOLAR,WEBELSOLAR,1
5690,/company/WEIZMANIND,WEIZMANIND,1
5696,/company/WELCORP,WELCORP,1
5697,/company/WELENT,WELENT,1
5698,/company/WELINV,WELINV,1
5699,/company/WELSPUNIND,WELSPUNIND,1
5700,/company/REMIMETAL,REMIMETAL,1
5703,/company/WENDT,WENDT,1
5705,/company/WSTCSTPAPR,WSTCSTPAPR,1
5710,/company/WESTLIFE,WESTLIFE,1
5712,/company/WHEELS,WHEELS,1
5714,/company/WHIRLPOOL,WHIRLPOOL,1
5719,/company/WILLAMAGOR,WILLAMAGOR,1
5720,/company/WIMPLAST,WIMPLAST,1
5721,/company/WINDLAS,WINDLAS,1
5722,/company/WINDMACHIN,WINDMACHIN,1
5724,/company/WINPRO,WINPRO,1
5729,/company/WINSOME,WINSOME,1
5731,/company/WIPRO,WIPRO,1
5733,/company/WOCKPHARMA,WOCKPHARMA,1
5734,/company/WOMANCART,WOMANCART,1
5735,/company/WEL,WEL,1
5736,/company/WONDERLA,WONDERLA,1
5741,/company/WORTH,WORTH,1
5744,/company/XCHANGING,XCHANGING,1
5745,/company/XELPMOC,XELPMOC,1
5746,/company/XPROINDIA,XPROINDIA,1
5749,/company/YAARI,YAARI,1
5759,/company/YASHO,YASHO,1
5761,/company/YCCL,YCCL,1
5762,/company/YATHARTH,YATHARTH,1
5763,/company/YATRA,YATRA,1
5765,/company/YESBANK,YESBANK,1
5769,/company/YUDIZ,YUDIZ,1
5771,/company/YUKEN,YUKEN,1
5774,/company/ZAGGLE,ZAGGLE,1
5776,/company/ZEAL,ZEAL,1
5777,/company/ZEEL,ZEEL,1
5778,/company/ZEELEARN,ZEELEARN,1
5779,/company/ZEEMEDIA,ZEEMEDIA,1
5782,/company/ZENTEC,ZENTEC,1
5785,/company/ZENITHEXPO,ZENITHEXPO,1
5789,/company/ZENITHSTL,ZENITHSTL,1
5792,/company/ZENSARTECH,ZENSARTECH,1
5794,/company/ZFCVINDIA,ZFCVINDIA,1
5795,/company/ZFSTEERING,ZFSTEERING,1
5796,/company/ZIMLAB,ZIMLAB,1
5802,/company/ZODIACLOTH,ZODIACLOTH,1
5803,/company/ZODIAC,ZODIAC,1
5805,/company/ZODJRDMKJ,ZODJRDMKJ,1
5806,/company/ZOMATO,ZOMATO,1
5810,/company/ZOTA,ZOTA,1
5812,/company/ZUARI,ZUARI,1
5813,/company/ZUARIIND,ZUARIIND,1
5814,/company/ZYDUSLIFE,ZYDUSLIFE,1
5815,/company/ZYDUSWELL,ZYDUSWELL,1
5816,/company/BRIGHT,BRIGHT,1
5817,/company/DYNAMATECH,DYNAMATECH,1
5818,/company/ELGIEQUIP,ELGIEQUIP,1
5819,/company/INGERRAND,INGERRAND,1
5821,/company/KIRLPNU,KIRLPNU,1
5822,/company/LATTEYS,LATTEYS,1
5823,/company/ROTO,ROTO,1
5824,/company/SHAKTIPUMP,SHAKTIPUMP,1
5828,/company/AGROPHOS,AGROPHOS,1
5829,/company/ARIES,ARIES,1
5832,/company/BOHRAIND,BOHRAIND,1
5833,/company/CHAMBLFERT,CHAMBLFERT,1
5835,/company/COROMANDEL,COROMANDEL,1
5837,/company/DEEPAKFERT,DEEPAKFERT,1
5838,/company/GNFC,GNFC,1
5839,/company/GSFC,GSFC,1
5841,/company/KHAICHEM,KHAICHEM,1
5842,/company/KRISHANA,KRISHANA,1
5843,/company/MBAPL,MBAPL,1
5844,/company/MADRASFERT,MADRASFERT,1
5845,/company/MANGCHEFER,MANGCHEFER,1
5847,/company/NAGAFERT,NAGAFERT,1
5849,/company/NFL,NFL,1
5850,/company/PARADEEP,PARADEEP,1
5851,/company/RAMAPHO,RAMAPHO,1
5853,/company/RCF,RCF,1
5856,/company/SPIC,SPIC,1
5858,/company/FACT,FACT,1
5861,/company/ZUARI,ZUARI,1
5862,/company/21STCENMGM,21STCENMGM,1
5863,/company/3PLAND,3PLAND,1
5907,/company/ARAVALISEC,ARAVALISEC,1
5912,/company/3IINFOLTD,3IINFOLTD,1
5913,/company/63MOONS,63MOONS,1
5918,/company/ACCELYA,ACCELYA,1
5922,/company/ADROITINFO,ADROITINFO,1
5924,/company/AIRAN,AIRAN,1
5926,/company/ALLETEC,ALLETEC,1
5927,/company/ADSL,ADSL,1
5928,/company/SSLFINANCE,SSLFINANCE,1
5935,/company/AURIONPRO,AURIONPRO,1
5936,/company/AURUM,AURUM,1
5938,/company/AXISCADES,AXISCADES,1
5943,/company/ASMS,ASMS,1
5944,/company/BGLOBAL,BGLOBAL,1
5945,/company/BSOFT,BSOFT,1
5948,/company/BODHTREE,BODHTREE,1
5949,/company/BCG,BCG,1
5951,/company/CADSYS,CADSYS,1
5952,/company/CALSOFT,CALSOFT,1
5953,/company/CTE,CTE,1
5954,/company/CANARYS,CANARYS,1
5956,/company/MAPMYINDIA,MAPMYINDIA,1
5959,/company/CIGNITITEC,CIGNITITEC,1
5961,/company/COFORGE,COFORGE,1
5962,/company/AARTIDRUGS,AARTIDRUGS,1
5963,/company/AARTIPHARM,AARTIPHARM,1
5965,/company/ABBOTINDIA,ABBOTINDIA,1
5968,/company/ADVENZYMES,ADVENZYMES,1
5970,/company/AJANTPHARM,AJANTPHARM,1
5971,/company/ALBERTDAVD,ALBERTDAVD,1
5972,/company/ALEMBICLTD,ALEMBICLTD,1
5973,/company/APLLTD,APLLTD,1
5974,/company/ALKEM,ALKEM,1
5975,/company/ALPA,ALPA,1
5976,/company/AMBASARABH,AMBASARABH,1
5977,/company/AMIORG,AMIORG,1
5978,/company/AMRUTANJAN,AMRUTANJAN,1
5981,/company/ASTRAZEN,ASTRAZEN,1
5983,/company/AUROPHARMA,AUROPHARMA,1
5985,/company/BAFNAPH,BAFNAPH,1
5986,/company/BAJAJHCARE,BAJAJHCARE,1
5987,/company/BALPHARMA,BALPHARMA,1
5989,/company/MBIND,MBIND,1
5991,/company/BETA,BETA,1
5994,/company/BIOCON,BIOCON,1
5995,/company/BIOFILCHEM,BIOFILCHEM,1
5996,/company/BLISSGVS,BLISSGVS,1
5997,/company/BLUEJET,BLUEJET,1
5998,/company/BROOKS,BROOKS,1
5999,/company/CAPLIPOINT,CAPLIPOINT,1
6003,/company/CIPLA,CIPLA,1
6005,/company/CONCORDBIO,CONCORDBIO,1
6013,/company/ADANIENSOL,ADANIENSOL,1
6014,/company/ADANIGREEN,ADANIGREEN,1
6015,/company/ADANIPOWER,ADANIPOWER,1
6018,/company/BFUTILITIE,BFUTILITIE,1
6019,/company/CESC,CESC,1
6020,/company/ENERGYDEV,ENERGYDEV,1
6023,/company/GMRP&UI,GMRP&UI,1
6024,/company/GIPCL,GIPCL,1
6025,/company/GVKPIL,GVKPIL,1
6027,/company/DPSCLTD,DPSCLTD,1
6028,/company/IEX,IEX,1
6029,/company/INDOWIND,INDOWIND,1
6030,/company/IWEL,IWEL,1
6031,/company/JPPOWER,JPPOWER,1
6032,/company/JSWENERGY,JSWENERGY,1
6033,/company/KARMAENG,KARMAENG,1
6034,/company/KKVAPOW,KKVAPOW,1
6035,/company/NAVA,NAVA,1
6036,/company/NHPC,NHPC,1
6037,/company/NLCINDIA,NLCINDIA,1
6038,/company/NTPC,NTPC,1
6039,/company/GREENPOWER,GREENPOWER,1
6042,/company/POWERGRID,POWERGRID,1
6044,/company/PTC,PTC,1
6045,/company/RTNPOWER,RTNPOWER,1
6048,/company/RELINFRA,RELINFRA,1
6049,/company/RPOWER,RPOWER,1
6051,/company/SAMPANN,SAMPANN,1
6054,/company/SJVN,SJVN,1
6056,/company/SEL,SEL,1
6058,/company/SURANAT&P,SURANAT&P,1
6060,/company/TATAPOWER,TATAPOWER,1
6061,/company/TORNTPOWER,TORNTPOWER,1
6062,/company/AVADHSUGAR,AVADHSUGAR,1
6063,/company/BAJAJHIND,BAJAJHIND,1
6064,/company/BALRAMCHIN,BALRAMCHIN,1
6065,/company/BANARISUG,BANARISUG,1
6066,/company/DALMIASUG,DALMIASUG,1
6068,/company/DCMSRIND,DCMSRIND,1
6070,/company/DBOL,DBOL,1
6071,/company/DHAMPURSUG,DHAMPURSUG,1
6073,/company/DHARSUGAR,DHARSUGAR,1
6074,/company/DOLLEX,DOLLEX,1
6075,/company/DWARKESH,DWARKESH,1
6076,/company/EIDPARRY,EIDPARRY,1
6079,/company/OSWALSUG,OSWALSUG,1
6080,/company/KCPSUGIND,KCPSUGIND,1
6081,/company/KMSUGAR,KMSUGAR,1
6082,/company/KESARENT,KESARENT,1
6083,/company/KHAITANLTD,KHAITANLTD,1
6084,/company/KOTARISUG,KOTARISUG,1
6085,/company/MAGADSUGAR,MAGADSUGAR,1
6086,/company/MAWANASUG,MAWANASUG,1
6091,/company/PICCADSUG,PICCADSUG,1
6092,/company/PONNIERODE,PONNIERODE,1
6093,/company/RAJSREESUG,RAJSREESUG,1
6094,/company/RANASUG,RANASUG,1
6095,/company/RAVALSUGAR,RAVALSUGAR,1
6097,/company/SAKHTISUG,SAKHTISUG,1
6100,/company/RENUKA,RENUKA,1
6101,/company/SIMBHALS,SIMBHALS,1
6105,/company/UGARSUGAR,UGARSUGAR,1
6107,/company/TRIVENI,TRIVENI,1
6108,/company/UTTAMSUGAR,UTTAMSUGAR,1
6109,/company/VISHWARAJ,VISHWARAJ,1
